id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1102.5,Section 1102 Materials,Subsoil Drain Pipe,,,,,,"Subsoil drains shall be open-jointed, horizontally split or perforated pipe conforming to one of the standards listed in Table 1102.5. TABLE 1102.5SUBSOIL DRAIN PIPE MATERIAL STANDARD Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Polyethylene (PE) plastic pipe ASTM F405; ASTM F667; CSA B182.1; CSA B182.6; CSA B182.8 Polyvinyl chloride (PVC) plastic pipe (type sewer pipe, SDR35, PS25, PS50 or PS100) ASTM D2729; ASTM D3034; ASTM F891; CSA B182.2; CSA B182.4 Stainless steel drainage systems, Type 316L ASME A112.3.1 Vitrified clay pipe ASTM C4; ASTM C700"
1102.6,Section 1102 Materials,Roof Drains,,,,,,"Roof drains shall conform to ASME 112.3.1 or ASME A112.6.4. Roof drains, other than siphonic roof drains, shall be tested and rated in accordance with ASME ASME A112.6.4 or ASPE/IAPMO Z1034."
1102.7,Section 1102 Materials,Fittings,,,,,,"Pipe fittings shall be approved for installation with the piping material installed, and shall conform to the respective pipe standards or one of the standards listed in Table 1102.7. The fittings shall not have ledges, shoulders or reductions capable of retarding or obstructing flow in the piping. Threaded drainage pipe fittings shall be of the recessed drainage type. TABLE 1102.7PIPE FITTINGS MATERIAL STANDARD Acrylonitrile butadiene styrene (ABS) plastic ASTM D2661; ASTM D3311; CSA B181.1 Cast iron ASME B16.4; ASME B16.12; ASTM A74; ASTM A888; CISPI 301 Coextruded composite ABS and drain DR-PS in PS35, PS50, PS100, PS140, PS200 ASTM D2751 Coextruded composite ABS DWV Schedule 40 IPS pipe (solid or cellular core) ASTM D2661; ASTM D3311; ASTM F628 Coextruded composite PVC DWV Schedule 40 IPS-DR, PS140, PS200 (solid or cellular core) ASTM D2665; ASTM D3311; ASTM F891 Coextruded composite PVC sewer and drain DR-PS in PS35, PS50, PS100, PS140, PS200 ASTM D3034 Copper or copper alloy ASME B16.15; ASME B16.18; ASME B16.22; ASME B16.23; ASME B16.26; ASME B16.29 Gray iron and ductile iron AWWA C110/A21.10 Malleable iron ASME B16.3 Plastic, general ASTM F409 Polyethylene (PE) plastic pipe ASTM F2306/F2306M Polyvinyl chloride (PVC) plastic ASTM D2665; ASTM D3311; ASTM F1866 Stainless steel drainage systems, Type 316L ASME A112.3.1 Steel ASME B16.9; ASME B16.11; ASME B16.28"
1103.1,Section 1103 Traps,Main Trap,,,,,,"Leaders and storm drains connected to a combined sewer shall be trapped. Individual storm water traps shall be installed on the storm water drain branch serving each conductor, or a single trap shall be installed in the main storm drain just before its connection with the combined building sewer or the public sewer. Leaders and storm drains connected to a building storm sewer shall not be required to be trapped."
1103.2,Section 1103 Traps,Material,,,,,,Storm water traps shall be of the same material as the piping system to which they are attached.
1103.3,Section 1103 Traps,Size,,,,,,Traps for individual conductors shall be the same size as the horizontal drain to which they are connected.
1103.4,Section 1103 Traps,Cleanout,,,,,,A cleanout shall be installed on the building side of the trap and shall be provided with access.
1104.1,Section 1104 Conductors and Connections,Prohibited Use,,,,,,"Conductor pipes shall not be used as soil, waste or vent pipes, and soil, waste or vent pipes shall not be used as conductors."
1104.2,Section 1104 Conductors and Connections,Floor Drains,,,,,,Floor drains shall not be connected to a storm drain.
1105.1,Section 1105 Roof Drains,General,,,,,,Roof drains shall be installed in accordance with the manufacturer's instructions. The inside opening for the roof drain shall not be obstructed by the roofing membrane material.
1105.2,Section 1105 Roof Drains,Roof Drain Flow Rate,,,,,,"The published roof drain flow rate, based on the head of water above the roof drain, shall be used to size the storm drainage system in accordance with Section 1106. The flow rate used for sizing the storm drainage piping shall be based on the maximum anticipated ponding at the roof drain."
1106.1,"Section 1106 Size of Conductors, Leaders and Storm Drains",General,,,,,,"The size of the vertical conductors and leaders, building storm drains, building storm sewers and any horizontal branches of such drains or sewers shall be based on the 100-year hourly rainfall rate indicated in Figures 1106.1(1) through 1106.1(5) or on other rainfall rates determined from approved local weather data.For SI: 1 inch = 25.4 mm.Source: National Weather Service, National Oceanic and Atmospheric Administration, Washington D.C.FIGURE 1106.1(1)100-YEAR, 1-HOUR RAINFALL (INCHES) WESTERN UNITED STATESFor SI: 1 inch = 25.4 mm.Source: National Weather Service, National Oceanic and Atmospheric Administration, Washington D.C.FIGURE 1106.1(2)100-YEAR, 1-HOUR RAINFALL (INCHES) CENTRAL UNITED STATESFor SI: 1 inch = 25.4 mm.Source: National Weather Service, National Oceanic and Atmospheric Administration, Washington D.C.FIGURE 1106.1(3)100-YEAR, 1-HOUR RAINFALL (INCHES) EASTERN UNITED STATESFor SI: 1 inch = 25.4 mm.Source: National Weather Service, National Oceanic and Atmospheric Administration, Washington D.C.FIGURE 1106.1(4)100-YEAR, 1-HOUR RAINFALL (INCHES) ALASKAFor SI: 1 inch = 25.4 mm.Source: National Weather Service, National Oceanic and Atmospheric Administration, Washington D.C.FIGURE 1106.1(5)100-YEAR, 1-HOUR RAINFALL (INCHES) HAWAII"
1106.2,"Section 1106 Size of Conductors, Leaders and Storm Drains",Size of Storm Drain Piping,,,,,,"Vertical and horizontal storm drain piping shall be sized based on the flow rate through the roof drain. The flow rate, as calculated in accordance with Section 1106.2.1, shall be checked against the roof drain manufacturer's published flow rate for the specific roof drain model and size to verify that the selected roof drain will handle the anticipated flow. The flow rate in storm drain piping shall not exceed that specified in Table 1106.2. TABLE 1106.2STORM DRAIN PIPE SIZING PIPE SIZE (inches) CAPACITY (gpm) VERTICAL DRAIN SLOPE OF HORIZONTAL DRAIN 1/16 inch per foot 1/8 inch per foot 1/4 inch per foot 1/2 inch per foot 2 34 15 22 31 44 3 87 39 55 79 111 4 180 81 115 163 231 5 311 117 165 234 331 6 538 243 344 487 689 8 1,117 505 714 1,010 1,429 10 2,050 927 1,311 1,855 2,623 12 3,272 1,480 2,093 2,960 4,187 15 5,543 2,508 3,546 5,016 7,093 For SI: 1 inch = 25.4 mm, 1 foot = 304.8 mm, 1 gallon per minute = 3.785 L/m."
1106.2.1,"Section 1106 Size of Conductors, Leaders and Storm Drains",Rainfall Rate Conversion Method,,,,,,The rainfall rate falling on a roof surface shall be converted to a gallon per minute (L/m) flow rate in accordance with Equation 11-1.(Equation 11-1)where:R=Rainfall intensity in inches per hour.A=Roof area in square feet.
1106.3,"Section 1106 Size of Conductors, Leaders and Storm Drains",Vertical Leader Sizing,,,,,,"Vertical leaders shall be sized based on the flow rate from horizontal gutters or the maximum flow rate through roof drains. The flow rate through vertical leaders shall not exceed that specified in Table 1106.3.TABLE 1106.3VERTICAL LEADER SIZINGSIZE OF LEADER (inches)CAPACITY (gpm)2302 × 23011/2 × 21/23021/25421/2 × 21/2543922 × 49221/2 × 39241923 × 41/419231/2 × 419253604 × 536041/2 × 41/236065635 × 656351/2 × 51/2563812086 × 81208For SI: 1 inch = 25.4 mm, 1 gallon per minute = 3.785 L/m."
1106.4,"Section 1106 Size of Conductors, Leaders and Storm Drains",Vertical Walls,,,,,,"In sizing roof drains and storm drainage piping, one-half of the area of any vertical wall that diverts rainwater to the roof shall be added to the projected roof area for inclusion in calculating the required size of vertical conductors, leaders and horizontal storm drainage piping."
1106.5,"Section 1106 Size of Conductors, Leaders and Storm Drains",Parapet Wall Scuppers,,,,,,"Where scuppers are used for primary roof drainage or for secondary (emergency overflow) roof drainage or both, the quantity, size, location and inlet elevation of the scuppers shall be chosen to prevent the depth of ponding water on the roof from exceeding the maximum water depth that the roof was designed for as determined by Section 1611.1 of the International Building Code. Scupper openings shall be not less than 4 inches (102 mm) in height and have a width that is equal to or greater than the circumference of a roof drain sized for the same roof area. The flow through the primary system shall not be considered when locating and sizing secondary scuppers."
1106.6,"Section 1106 Size of Conductors, Leaders and Storm Drains",Size of Roof Gutters,,,,,,"Horizontal gutters shall be sized based on the flow rate from the roof surface. The flow rate in horizontal gutters shall not exceed that specified in Table 1106.6.TABLE 1106.6HORIZONTAL GUTTER SIZINGGUTTER DIMENSIONSa (inches)SLOPE (inch per foot)CAPACITY (gpm)11/2 × 21/21/42611/2 × 21/21/24041/83921/4 × 31/45521/4 × 31/28751/8744 × 21/21/41063 × 31/21/215661/81103 × 51/41573 × 51/222581/1617281/824741/2 × 61/434841/2 × 61/2494101/16331101/84725 × 81/46514 × 101/21055For SI: 1 inch = 25.4 mm, 1 foot = 304.8 mm, 1 gallon per minute = 3.785 L/m, 1 inch per foot = 83.3 mm/m.Dimensions are width by depth for rectangular shapes. Single dimensions are diameters of a semicircle."
1107.1,Section 1107 Siphonic Roof Drainage Systems,General,,,,,,Siphonic roof drains and drainage systems shall be designed in accordance with ASME A112.6.9 and ASPE 45.
1108.1,Section 1108 Secondary (Emergency) Roof Drains,Secondary (Emergency Overflow) Drains or Scuppers,,,,,,"Where roof drains are required, secondary (emergency overflow) roof drains or scuppers shall be provided where the roof perimeter construction extends above the roof in such a manner that water will be entrapped if the primary drains allow buildup for any reason. Where primary and secondary roof drains are manufactured as a single assembly, the inlet and outlet for each drain shall be independent."
1108.2,Section 1108 Secondary (Emergency) Roof Drains,Separate Systems Required,,,,,,"Secondary roof drain systems shall have the end point of discharge separate from the primary system. Discharge shall be above grade, in a location that would normally be observed by the building occupants or maintenance personnel."
1108.3,Section 1108 Secondary (Emergency) Roof Drains,Sizing of Secondary Drains,,,,,,Secondary (emergency) roof drain systems shall be sized in accordance with Section 1106 based on the rainfall rate for which the primary system is sized. Scuppers shall be sized to prevent the depth of ponding water from exceeding that for which the roof was designed as determined by Section 1101.7. Scuppers shall have an opening dimension of not less than 4 inches (102 mm) in height and have an opening width equal to the circumference of the roof drain required for the area served. The flow through the primary system shall not be considered when sizing the secondary roof drain system.
1109.1,Section 1109 Combined Sanitary and Storm Public Sewer,General,,,,,,"Where the public sewer is a combined system for both sanitary and storm water, the storm sewer shall be connected independently to the public sewer."
1110.1,Section 1110 Controlled Flow Roof Drain Systems,General,,,,,,"The roof of a structure shall be designed for the storage of water where the storm drainage system is engineered for controlled flow. The controlled flow roof drain system shall be an engineered system in accordance with this section and the design, submittal, approval, inspection and testing requirements of Section 316.1. The controlled flow system shall be designed based on the required rainfall rate in accordance with Section 1106.1."
1110.2,Section 1110 Controlled Flow Roof Drain Systems,Control Devices,,,,,,The control devices shall be installed so that the rate of discharge of water per minute shall not exceed the values for continuous flow as indicated in Section 1110.1.
1110.3,Section 1110 Controlled Flow Roof Drain Systems,Installation,,,,,,Runoff control shall be by control devices. Control devices shall be protected by strainers.
1110.4,Section 1110 Controlled Flow Roof Drain Systems,Minimum Number of Roof Drains,,,,,,"Not less than two roof drains shall be installed in roof areas 10,000 square feet (929 m2) or less and not less than four roof drains shall be installed in roofs over 10,000 square feet (929 m2) in area."
1111.1,Section 1111 Subsoil Drains,Subsoil Drains,,,,,,"Subsoil drains shall be open-jointed, horizontally split or perforated pipe conforming to one of the standards listed in Table 1102.5. Such drains shall be not less than 4 inches (102 mm) in diameter. Where the building is subject to backwater, the subsoil drain shall be protected by an accessibly located backwater valve. Subsoil drains shall discharge to a trapped area drain, sump, dry well or approved location above ground. The subsoil sump shall not be required to have either a gastight cover or a vent. The sump and pumping system shall comply with Section 1113.1."
1112.1,Section 1112 Building Subdrains,Building Subdrains,,,,,,"Building subdrains located below the public sewer level shall discharge into a sump or receiving tank, the contents of which shall be automatically lifted and discharged into the drainage system as required for building sumps. The sump and pumping equipment shall comply with Section 1113.1."
1113.1,Section 1113 Sumps and Pumping Systems,Pumping System,,,,,,"The sump pump, pit and discharge piping shall conform to Sections 1113.1.1 through 1113.1.4."
1113.1.1,Section 1113 Sumps and Pumping Systems,Pump Capacity and Head,,,,,,The sump pump shall be of a capacity and head appropriate to anticipated use requirements.
1113.1.2,Section 1113 Sumps and Pumping Systems,Sump Pit,,,,,,"The sump pit shall be not less than 18 inches (457 mm) in diameter and not less than 24 inches (610 mm) in depth, unless otherwise approved. The pit shall be provided with access and shall be located such that all drainage flows into the pit by gravity. The sump pit shall be constructed of tile, steel, plastic, cast iron, concrete or other approved material, with a removable cover adequate to support anticipated loads in the area of use. The pit floor shall be solid and provide permanent support for the pump."
1113.1.3,Section 1113 Sumps and Pumping Systems,Electrical,,,,,,"Electrical service outlets, where required, shall meet the requirements of NFPA 70."
1113.1.4,Section 1113 Sumps and Pumping Systems,Piping,,,,,,"Discharge piping shall meet the requirements of Section 1102.2, 1102.3 or 1102.4 and shall include a gate valve and a full flow check valve. Pipe and fittings shall be the same size as, or larger than, the pump discharge tapping.Exception: In one- and two-family dwellings, only a check valve shall be required, located on the discharge piping from the pump or ejector."
