id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
403.1.2,Section 403 Minimum Plumbing Facilities,Single-User Toilet and Bathing Room Fixtures,,,,,,"The plumbing fixtures located in single-user toilet and bathing rooms, including family or assisted-use toilet and bathing rooms that are required by Section 1110.2.1 of the International Building Code, shall contribute toward the total number of required plumbing fixtures for a building or tenant space. Single-user toilet and bathing rooms, and family or assisted-use toilet rooms and bathing rooms shall be identified as being available for use by all persons regardless of their sex.The total number of fixtures shall be permitted to be based on the required number of separate facilities or based on the aggregate of any combination of single-user or separate facilities."
403.1.3,Section 403 Minimum Plumbing Facilities,Lavatory Distribution,,,,,,"Where two or more toilet rooms are provided for each sex, the required number of lavatories shall be distributed proportionately to the required number of water closets."
403.2,Section 403 Minimum Plumbing Facilities,Separate Facilities,,,,,,"Where plumbing fixtures are required, separate facilities shall be provided for each sex. Exceptions: Separate facilities shall not be required for dwelling units and sleeping units.Separate facilities shall not be required in structures or tenant spaces with a total occupant load, including both employees and customers, of 15 or fewer.Separate facilities shall not be required in mercantile occupancies in which the maximum occupant load is 100 or fewer.Separate facilities shall not be required in business occupancies in which the maximum occupant load is 25 or fewer.Separate facilities shall not be required to be designated by sex where single-user toilet rooms are provided in accordance with Section 403.1.2.Separate facilities shall not be required where rooms having both water closets and lavatory fixtures are designed for use by both sexes and privacy for water closets is provided in accordance with Section 405.3.4. Urinals shall be located in an area visually separated from the remainder of the facility or each urinal that is provided shall be located in a stall."
403.2.1,Section 403 Minimum Plumbing Facilities,Family or Assisted-Use Toilet Facilities Serving as Separate Facilities,,,,,,"Where a building or tenant space requires a separate toilet facility for each sex and each toilet facility is required to have only one water closet, two family or assisted-use toilet facilities shall be permitted to serve as the required separate facilities. Family or assisted-use toilet facilities shall not be required to be identified for exclusive use by either sex as required by Section 403.4."
403.3,Section 403 Minimum Plumbing Facilities,Employee and Public Toilet Facilities,,,,,,"For structures and tenant spaces intended for public utilization, customers, patrons and visitors shall be provided with public toilet facilities. Employees associated with structures and tenant spaces shall be provided with toilet facilities. The number of plumbing fixtures located within the required toilet facilities shall be provided in accordance with Section 403 for all users. Employee toilet facilities shall be either separate or combined employee and public toilet facilities.Exception: Public toilet facilities shall not be required for:Parking garages operated without parking attendants.Structures and tenant spaces intended for quick transactions, including takeout, pickup and drop-off, having a public access area less than or equal to 300 square feet (28 m2).All state departments (excluding K-12 schools), state agencies, state institutions of higher education, counties, cities, or municipality buildings that are newly constructed or are being remodeled shall provide an ADA-compliant single-user or an ADA-compliant multi-user non-gendered restrooms as required by section 9-5.7-103, C.R.S."
403.3.1,Section 403 Minimum Plumbing Facilities,Access,,,,,,"The route to the public toilet facilities required by Section 403.3 shall not pass through kitchens, storage rooms or closets. Access to the required facilities shall be from within the building or from the exterior of the building. The public shall have access to the required toilet facilities at all times that the building is occupied."
403.3.2,Section 403 Minimum Plumbing Facilities,Prohibited Toilet Room Location,,,,,,Toilet rooms shall not open directly into a room used for the preparation of food for service to the public.
403.3.3,Section 403 Minimum Plumbing Facilities,Location of Toilet Facilities in Occupancies Other Than Malls,,,,,,"In occupancies other than covered and open mall buildings, the required public and employee toilet facilities shall be located not more than one story above or below the space required to be provided with toilet facilities, and the path of travel to such facilities shall not exceed a distance of 500 feet (152 m). Exceptions: The location and maximum distances of travel to required employee facilities in factory and industrial occupancies shall be permitted to exceed that required by this section, provided that the location and maximum distances of travel are approved.The location and maximum distances of travel to required public and employee facilities in Group S occupancies shall be permitted to exceed that required by this section, provided that the location and maximum distances of travel are approved."
403.3.4,Section 403 Minimum Plumbing Facilities,Location of Toilet Facilities in Malls,,,,,,"In covered and open mall buildings, the required public and employee toilet facilities shall be located not more than one story above or below the space required to be provided with toilet facilities, and the path of travel to such facilities shall not exceed a distance of 300 feet (91 m). In mall buildings, the required facilities shall be based on total square footage within a covered mall building or within the perimeter line of an open mall building, and facilities shall be installed in each individual store or in a central toilet area located in accordance with this section. The maximum distance of travel to central toilet facilities in mall buildings shall be measured from the main entrance of any store or tenant space. In mall buildings, where employees' toilet facilities are not provided in the individual store, the maximum distance of travel shall be measured from the employees' work area of the store or tenant space."
403.3.5,Section 403 Minimum Plumbing Facilities,Pay Facilities,,,,,,"Where pay facilities are installed, such facilities shall be in excess of the required minimum facilities. Required facilities shall be free of charge."
403.3.6,Section 403 Minimum Plumbing Facilities,Door Locking,,,,,,"Where a toilet room is provided for the use of multiple occupants, the egress door for the room shall not be lockable from the inside of the room. This section does not apply to family or assisted-use toilet rooms."
403.4,Section 403 Minimum Plumbing Facilities,Signage,,,,,,"Required public facilities shall be provided with signs that designate the sex, as required by Section 403.2. Signs shall be readily visible and located near the entrance to each toilet facility. Signs for accessible toilet facilities shall comply with Section 1111 of the International Building Code."
403.4.1,Section 403 Minimum Plumbing Facilities,Directional Signage,,,,,,"Directional signage indicating the route to the required public toilet facilities shall be posted in a lobby, corridor, aisle or similar space, such that the sign can be readily seen from the main entrance to the building or tenant space."
403.5,Section 403 Minimum Plumbing Facilities,Drinking Fountain Location,,,,,,"Drinking fountains shall not be required to be located in individual tenant spaces provided that public drinking fountains are located within a distance of travel of 500 feet (152 m) of the most remote location in the tenant space and not more than one story above or below the tenant space. Where the tenant space is in a covered or open mall, such distance shall not exceed 300 feet (91 m)."
403.6,Section 403 Minimum Plumbing Facilities,Service Sink Location,,,,,,Service sinks shall not be required to be located in individual tenant spaces in a covered mall provided that service sinks are located within a distance of travel of 300 feet (91 m) of the most remote location in the tenant space and not more than one story above or below the tenant space. Service sinks shall be located on an accessible route.
404.1,Section 404 Accessible Plumbing Facilities,Where Required,,,,,,Accessible plumbing facilities and fixtures shall be provided in accordance with Chapter 11 of the International Building Code.
404.2,Section 404 Accessible Plumbing Facilities,Accessible Fixture Requirements,,,,,,Accessible plumbing fixtures shall be installed in accordance with ICC A117.1.
404.3,Section 404 Accessible Plumbing Facilities,Exposed Pipes and Surfaces,,,,,,Water supply and drain pipes under accessible lavatories and sinks shall be covered or otherwise configured to protect against contact. Pipe coverings shall comply with ASME A112.18.9 or ASTM C1822.
405.1,Section 405 Installation of Fixtures,Water Supply Protection,,,,,,The supply lines and fittings for every plumbing fixture shall be installed so as to prevent backflow.
405.2,Section 405 Installation of Fixtures,Access for Cleaning,,,,,,Plumbing fixtures shall be installed so as to afford easy access for cleaning both the fixture and the area around the fixture.
405.3,Section 405 Installation of Fixtures,Setting,,,,,,Fixtures shall be set level and in proper alignment with reference to adjacent walls.
405.3.1,Section 405 Installation of Fixtures,"Water Closets, Urinals, Lavatories and Bidets",,,,,,"A water closet, urinal, lavatory or bidet shall not be set closer than 15 inches (381 mm) from its center to any side wall, partition, vanity or other obstruction. Where partitions or other obstructions do not separate adjacent water closets, urinals, or bidets, the fixtures shall not be set closer than 30 inches (762 mm) center to center between adjacent fixtures or adjacent water closets, urinals, or bidets. There shall be not less than a 21-inch (533 mm) clearance in front of a water closet, urinal, lavatory or bidet to any wall, fixture or door. Water closet compartments shall be not less than 30 inches (762 mm) in width and not less than 60 inches (1524 mm) in depth for floor-mounted water closets and not less than 30 inches (762 mm) in width and 56 inches (1422 mm) in depth for wall-hung water closets. Exception: An accessible children's water closet shall be set not closer than 12 inches (305 mm) from its center to the required partition or to the wall on one side."
405.3.2,Section 405 Installation of Fixtures,Public Lavatories,,,,,,"In employee and public toilet rooms, the required lavatory shall be located in the same room as the required water closet.Exception:Lavatories located outside a toilet room located within a classroomserving students from that classroom only. These toilet rooms and lavatoriesshall not count toward the total fixture count required by Table 403.1."
405.3.3,Section 405 Installation of Fixtures,Location of Fixtures and Piping,,,,,,"Piping, fixtures or equipment shall not be located in such a manner as to interfere with the normal operation of windows, doors or other means of egress openings."
405.3.4,Section 405 Installation of Fixtures,Water Closet Compartment,,,,,,Each water closet utilized by the public or employees shall occupy a separate compartment with walls or partitions and a door enclosing the fixtures to ensure privacy. Exceptions: Water closet compartments shall not be required in a single-occupant toilet room with a lockable door.Toilet rooms located in child day care facilities and containing two or more water closets shall be permitted to have one water closet without an enclosing compartment.This provision is not applicable to toilet areas located within Group I-3 housing areas.
405.3.5,Section 405 Installation of Fixtures,Urinal Partitions,,,,,,"Each urinal utilized by the public or employees shall occupy a separate area with walls or partitions to provide privacy. The horizontal dimension between walls or partitions at each urinal shall be not less than 30 inches (762 mm). The walls or partitions shall begin at a height not greater than 12 inches (305 mm) from and extend not less than 60 inches (1524 mm) above the finished floor surface. The walls or partitions shall extend from the wall surface at each side of the urinal not less than 18 inches (457 mm) or to a point not less than 6 inches (152 mm) beyond the outermost front lip of the urinal measured from the finished backwall surface, whichever is greater. Exceptions: Urinal partitions shall not be required in a single occupant or family/assisted-use toilet room with a lockable door.Toilet rooms located in child day care facilities and containing two or more urinals shall be permitted to have one urinal without partitions."
405.4,Section 405 Installation of Fixtures,Floor and Wall Drainage Connections,,,,,,"Connections between the drain and floor outlet plumbing fixtures shall be made with a floor flange or a waste connector and sealing gasket. The waste connector and sealing gasket joint shall comply with the joint tightness test of ASME A112.4.3 and shall be installed in accordance with the manufacturer's instructions. The flange shall be attached to the drain and anchored to the structure. Connections between the drain and wall-hung water closets shall be made with an approved extension nipple or horn adaptor. The water closet shall be bolted to the hanger with corrosion-resistant bolts or screws. Joints shall be sealed with an approved elastomeric gasket, flange-to-fixture connection complying with ASME A112.4.3 or an approved setting compound."
405.4.1,Section 405 Installation of Fixtures,Floor Flanges,,,,,,"Floor flanges for water closets or similar fixtures shall be not less than 0.125 inch (3.2 mm) thick for copper alloy, 0.25 inch (6.4 mm) thick for plastic and 0.25 inch (6.4 mm) thick and not less than a 2-inch (51 mm) caulking depth for cast iron or galvanized malleable iron.Floor flanges of hard lead shall weigh not less than 1 pound, 9 ounces (0.7 kg) and shall be composed of lead alloy with not less than 7.75-percent antimony by weight. Closet screws and bolts shall be of copper alloy. Flanges shall be secured to the building structure with corrosion-resistant screws or bolts."
405.4.2,Section 405 Installation of Fixtures,Securing Floor Outlet Fixtures,,,,,,Floor outlet fixtures shall be secured to the floor or floor flanges by screws or bolts of corrosion-resistant material.
405.4.3,Section 405 Installation of Fixtures,Securing Wall-Hung Water Closet Bowls,,,,,,Wall-hung water closet bowls shall be supported by a concealed metal carrier that is attached to the building structural members so that strain is not transmitted to the fixture connector or any other part of the plumbing system. The carrier shall conform to ASME A112.6.1M or ASME A112.6.2.
405.5,Section 405 Installation of Fixtures,Plumbing Fixtures With a Pumped Waste,,,,,,Plumbing fixtures with a pumped waste shall comply with ASME A112.3.4/CSA B45.9. The plumbing fixture with a pumped waste shall be installed in accordance with the manufacturer's instructions.
405.6,Section 405 Installation of Fixtures,Watertight Joints,,,,,,Joints formed where fixtures come in contact with walls or floors shall be sealed.
405.7,Section 405 Installation of Fixtures,Plumbing in Mental Health Centers,,,,,,"In mental health centers, pipes or traps shall not be exposed, and fixtures shall be bolted through walls."
405.8,Section 405 Installation of Fixtures,Design of Overflows,,,,,,"Where any fixture is provided with an overflow, the waste shall be designed and installed so that standing water in the fixture will not rise in the overflow when the stopper is closed, and water will not remain in the overflow when the fixture is empty."
405.8.1,Section 405 Installation of Fixtures,Connection of Overflows,,,,,,The overflow from any fixture shall discharge into the drainage system on the inlet or fixture side of the trap.Exception: The overflow from a flush tank serving a water closet or urinal shall discharge into the fixture served.
405.9,Section 405 Installation of Fixtures,Slip-Joint Connections,,,,,,"Slip joints shall be made with an approved elastomeric gasket and shall only be installed on the trap outlet, trap inlet and within the trap seal. Fixtures with concealed slip-joint connections shall be provided with an access panel or utility space not less than 12 inches (305 mm) in its smallest dimension or other approved arrangement so as to provide access to the slip-joint connections for inspection and repair."
405.10,Section 405 Installation of Fixtures,Design and Installation of Plumbing Fixtures,,,,,,Integral fixture fitting mounting surfaces on manufactured plumbing fixtures or plumbing fixtures constructed on-site shall meet the design requirements of ASME A112.19.2/CSA B45.1 or ASME A112.19.3/CSA B45.4.
406.1,Section 406 Automatic Clothes Washers,Water Connection,,,,,,The water supply to an automatic clothes washer shall be protected against backflow by an air gap that is integral with the machine or a backflow preventer shall be installed in accordance with Section 608. Air gaps shall comply with ASME A112.1.2 or A112.1.3.
406.2,Section 406 Automatic Clothes Washers,Waste Connection,,,,,,The waste from an automatic clothes washer shall discharge through an air break into a standpipe in accordance with Section 802.4.3 or into a laundry sink. The trap and fixture drain for an automatic clothes washer standpipe shall be not less than 2 inches (51 mm) in diameter. The fixture drain for the standpipe serving an automatic clothes washer shall connect to a 3-inch (76 mm) or larger diameter fixture branch or stack. Automatic clothes washers that discharge by gravity shall be permitted to drain to a waste receptor or an approved trench drain.
407.1,Section 407 Bathtubs,Approval,,,,,,"Bathtubs shall conform to ASME A112.19.1/CSA B45.2, ASME A112.19.2/CSA B45.1, ASME A112.19.3/CSA B45.4 or CSA B45.5/IAPMO Z124."
407.2,Section 407 Bathtubs,Bathtub Waste Outlets and Overflows,,,,,,"Bathtubs shall be equipped with a waste outlet that is not less than 11/2 inches (38 mm) in diameter. The waste outlet shall be equipped with a watertight stopper. Where an overflow is installed, the overflow shall be not less than 11/2 inches (38 mm) in diameter."
407.3,Section 407 Bathtubs,Glazing,,,,,,Windows and doors within a bathtub enclosure shall conform to the safety glazing requirements of the International Building Code.
407.4,Section 407 Bathtubs,Bathtub Enclosure,,,,,,Doors in a bathtub enclosure shall conform to ASME A112.19.15.
408.1,Section 408 Bidets,Approval,,,,,,Bidets shall conform to ASME A112.19.2/CSA B45.1 or ASME A112.19.3/CSA B45.4.
408.2,Section 408 Bidets,Water Connection,,,,,,"The water supply to a bidet shall be protected against backflow by an air gap or backflow preventer in accordance with Section 608.14.1, 608.14.2, 608.14.3, 608.14.5, 608.14.6 or 608.14.8."
408.3,Section 408 Bidets,Bidet Water Temperature,,,,,,The discharge water temperature from a bidet fitting shall be limited to not greater than 110°F (43°C) by a water-temperature-limiting device conforming to ASSE 1070/ASME A112.1070/CSA B125.70.
409.1,Section 409 Dishwashing Machines,Approval,,,,,,Commercial dishwashing machines shall conform to ASSE 1004 and NSF 3. Residential dishwashers shall conform to NSF 184.
409.2,Section 409 Dishwashing Machines,Water Connection,,,,,,The water supply to a dishwashing machine shall be protected against backflow by an air gap that is integral with the machine or a backflow preventer shall be installed in accordance with Section 608. Air gaps shall comply with ASME A112.1.2 or A112.1.3.
409.3,Section 409 Dishwashing Machines,Waste Connection,,,,,,The waste connection of a commercial dishwashing machine shall comply with Section 802.1.6.
409.4,Section 409 Dishwashing Machines,Residential Dishwasher Waste Connection,,,,,,"The waste connection of a residential dishwasher shall connect directly to a wye branch fitting on the tailpiece of the kitchen sink, directly to the dishwasher connection of a food waste disposer, or through an air break to a standpipe. The waste line of a residential dishwasher shall rise and be securely fastened to the underside of the sink rim or countertop."
410.1,Section 410 Drinking Fountains,Approval,,,,,,"Drinking fountains shall conform to ASME A112.19.1/CSA B45.2, ASME A112.19.2/CSA B45.1 or ASME A112.19.3/CSA B45.4, and water coolers shall conform to ASHRAE 18. Drinking fountains, water coolers and water dispensers shall conform to NSF 61, Section 9. Electrically operated, refrigerated drinking water coolers and water dispensers shall be listed and labeled in accordance with UL 399."
410.2,Section 410 Drinking Fountains,Small Occupancies,,,,,,Drinking fountains shall not be required for an occupant load of 15 or fewer.
410.3,Section 410 Drinking Fountains,High and Low Drinking Fountains,,,,,,"Where drinking fountains are provided on an exterior site, on a floor or within a secured area, the drinking fountains shall be provided in accordance with Sections 410.3.1 and 410.3.2."
410.3.1,Section 410 Drinking Fountains,Minimum Number,,,,,,"Not fewer than two drinking fountains shall be provided. One drinking fountain shall comply with the requirements for people who use a wheelchair and one drinking fountain shall comply with the requirements for standing persons. Exceptions: A single drinking fountain with two separate spouts that complies with the requirements for people who use a wheelchair and standing persons shall be permitted to be substituted for two separate drinking fountains.Where drinking fountains are primarily for children's use, the drinking fountains for people using wheelchairs shall be permitted to comply with the children's provisions in ICC A117.1 and drinking fountains for standing children shall be permitted to provide the spout at 30 inches (762 mm) minimum above the floor."
410.3.2,Section 410 Drinking Fountains,More Than the Minimum Number,,,,,,"Where more than the minimum number of drinking fountains specified in Section 410.3.1 is provided, 50 percent of the total number of drinking fountains provided shall comply with the requirements for persons who use a wheelchair and 50 percent of the total number of drinking fountains provided shall comply with the requirements for standing persons.Exceptions: Where 50 percent of the drinking fountains yields a fraction, 50 percent shall be permitted to be rounded up or down, provided that the total number of drinking fountains complying with this section equals 100 percent of the drinking fountains.Where drinking fountains are primarily for children's use, drinking fountains for people using wheelchairs shall be permitted to comply with the children's provisions in ICC A117.1 and drinking fountains for standing children shall be permitted to provide the spout at 30 inches (762 mm) minimum above the floor."
410.4,Section 410 Drinking Fountains,Substitution,,,,,,"Where restaurants (or spaces classified as an A2 occupancy) provide drinking water in a container free of charge, drinking fountains shall not be required in (these restaurants and A2 occupancies). In other occupancies where three or more drinking fountains are required, water dispensers shall be permitted to be substituted for not more than 50 percent of the required number of drinking fountains."
410.5,Section 410 Drinking Fountains,Prohibited Location,,,,,,"Drinking fountains, water coolers and water dispensers shall not be installed in public restrooms."
411.1,Section 411 Emergency Showers and Eyewash Stations,Approval,,,,,,Emergency showers and eyewash stations shall conform to ISEA Z358.1.
411.2,Section 411 Emergency Showers and Eyewash Stations,Waste Connection,,,,,,Waste connections shall not be required for emergency showers and eyewash stations.
411.3,Section 411 Emergency Showers and Eyewash Stations,Water Supply,,,,,,"Where hot and cold water is supplied to an emergency shower or eyewash station, the temperature of the water supply shall only be controlled by a temperature-actuated mixing valve complying with ASSE 1071. Where water is supplied directly to an emergency shower or eyewash station from a water heater, the water heater shall comply with ASSE 1085."
412.1,Section 412 Faucets and Fixture Fittings,Approval,,,,,,"Faucets and fixture fittings shall conform to ASME A112.18.1/CSA B125.1. Faucets and fixture fittings that supply drinking water for human ingestion shall conform to the requirements of NSF 61, Section 9. Flexible water connectors exposed to continuous pressure shall conform to the requirements of Section 605.6."
412.1.1,Section 412 Faucets and Fixture Fittings,Faucets and Supply Fittings,,,,,,Faucets and supply fittings shall conform to the water consumption requirements of Section 604.4.
412.1.2,Section 412 Faucets and Fixture Fittings,Waste Fittings,,,,,,"Waste fittings shall conform to ASME A112.18.2/CSA B125.2, ASTM F409 or to one of the standards listed in Tables 702.1 and 702.4 for aboveground drainage and vent pipe and fittings."
412.2,Section 412 Faucets and Fixture Fittings,Hand Showers,,,,,,Hand-held showers shall conform to ASME A112.18.1/CSA B125.1. Hand-held showers shall provide backflow protection in accordance with ASME A112.18.1/CSA B125.1 or shall be protected against backflow by a device complying with ASME A112.18.3.
412.3,Section 412 Faucets and Fixture Fittings,Individual Shower Valves,,,,,,"Individual shower and tub-shower combination valves shall be balanced-pressure, thermostatic or combination balanced-pressure/thermostatic valves that conform to the requirements of ASSE 1016/ASME A112.1016/CSA B125.16 or ASME A112.18.1/CSA B125.1. Such valves shall be installed at the point of use. Shower control valves shall be rated for the flow rate of the installed shower head. Shower and tub-shower combination valves required by this section shall be equipped with a means to limit the maximum setting of the valve to 120°F (49°C), which shall be field adjusted in accordance with the manufacturer's instructions to provide water at a temperature not to exceed 120°F (49°C). In-line thermostatic valves shall not be utilized for compliance with this section."
412.4,Section 412 Faucets and Fixture Fittings,Multiple (Gang) Showers,,,,,,"Multiple (gang) showers supplied with a single, tempered water supply pipe shall have the water supply for such showers controlled by an approved automatic temperature control mixing valve that conforms to ASSE 1069 or CSA B125.3, or each shower head shall be individually controlled by a balanced-pressure, thermostatic or combination balanced-pressure/thermostatic valve that conforms to ASSE 1016/ASME A112.1016/CSA B125.16 or ASME A112.18.1/CSA B125.1 and that is installed at the point of use. Where a shower head is individually controlled, shower control valves shall be rated for the flow rate of the installed shower head. Such valves shall be equipped with a means to limit the maximum setting of the valve to 120°F (49°C), which shall be field adjusted in accordance with the manufacturer's instructions to provide water at a temperature not to exceed 120°F (49°C). Access shall be provided to an ASSE 1069 or CSA B125.3 valve."
