id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1302.4.2,Section 1302 On-Site Nonpotable Water Reuse Systems,Joints,,,,,,Collection piping conveying untreated water for reuse shall utilize joints approved for use with the distribution piping and appropriate for the intended applications as specified in Section 705.
1302.4.3,Section 1302 On-Site Nonpotable Water Reuse Systems,Size,,,,,,Collection piping conveying untreated water for reuse shall be sized in accordance with drainage sizing requirements specified in Section 710.
1302.4.4,Section 1302 On-Site Nonpotable Water Reuse Systems,Marking,,,,,,"Additional marking of collection piping conveying untreated water for reuse shall not be required beyond that required for sanitary drainage, waste and vent piping by Chapter 7."
1302.5,Section 1302 On-Site Nonpotable Water Reuse Systems,Filtration,,,,,,Untreated water collected for reuse shall be filtered as required for the intended end use. Filters shall be provided with access for inspection and maintenance. Filters shall utilize a pressure gauge or other approved method to provide indication when a filter requires servicing or replacement. Filters shall be installed with shutoff valves immediately upstream and downstream to allow for isolation during maintenance. Graywater used for dispersed subsurface irrigation system requires a cartridge filter. The cartridge filter must be a minimum of sixty mesh located between the storage tank and the irrigation system.Exemption:Filtration is not required for mulch basin subsurface irrigationsystems.
1302.6,Section 1302 On-Site Nonpotable Water Reuse Systems,Disinfection and Treatment,,,,,,"Where the intended application for nonpotable water collected on-site for reuse requires disinfection or other treatment or both, it shall be disinfected as needed to ensure that the required water quality is delivered at the point of use. Nonpotable water collected on-site containing untreated graywater shall be retained in collection reservoirs for not longer than 24 hours."
1302.6.1,Section 1302 On-Site Nonpotable Water Reuse Systems,Graywater Used for Fixture Flushing,,,,,,Graywater used for flushing water closets and urinals shall be disinfected and treated by an on-site water reuse treatment system complying with NSF 350. Graywater used for toilet and urinal flushing shall be dyed with blue or green food grade vegetable dye and be visibly distinct from potable water.
1302.7,Section 1302 On-Site Nonpotable Water Reuse Systems,Storage Tanks,,,,,,"Storage tanks utilized in on-site nonpotable water reuse systems shall comply with Sections 1301.9, 1302.7.1 and 1302.7.2."
1302.7.1,Section 1302 On-Site Nonpotable Water Reuse Systems,Location,,,,,,Storage tanks shall be located with a minimum horizontal distance between various elements as indicated in Table 1302.7.1.TABLE 1302.7.1LOCATION OF NONPOTABLE WATER REUSE STORAGE TANKSELEMENTMINIMUM HORIZONTAL DISTANCE FROM STORAGE TANK (feet)Critical root zone (CRZ) of protected trees2Lot line adjoining private lots5Public water main10Seepage pits5Septic tanks5Streams and lakes50Water service5Water wells50For SI: 1 foot = 304.8 mm.
1302.7.2,Section 1302 On-Site Nonpotable Water Reuse Systems,Outlets,,,,,,Outlets shall be located not less than 4 inches (102 mm) above the bottom of the storage tank and shall not skim water from the surface.
new_1302.7.3,Section 1302 On-Site Nonpotable Water Reuse Systems,Overflow,,,,,,Storage tank for on-site nonpotable systems must include anoverflow line without a shut off valve. The overflow line shall be connected to thesanitary sewer indirectly. The overflow line must be the same or larger diameterline than the tank influent line. The overflow line connected indirectly must betrapped to prevent the escape of gas vapors from the tank.
new_1302.7.4,Section 1302 On-Site Nonpotable Water Reuse Systems,Venting,,,,,,Storage tank for on-site nonpotable systems must be vented.Indoor tanks must be vented to the atmosphere outside the building or connectedto the plumbing vent system.
new_1302.7.5,Section 1302 On-Site Nonpotable Water Reuse Systems,Tank Drains,,,,,,Storage tank for on-site nonpotable systems must includea valved drain. The drain shall be indirectly connected to the sanitary sewer. Thetank drainline must be the same or larger diameter line than the tank influent line.
1302.8,Section 1302 On-Site Nonpotable Water Reuse Systems,Valves,,,,,,Valves shall be supplied on on-site nonpotable water reuse systems in accordance with Sections 1302.8.1 and 1302.8.2.
1302.8.1,Section 1302 On-Site Nonpotable Water Reuse Systems,"<span class=""code_addition"">System</span> Bypass<span class=""code_deletion""> Valve</span>",,,,,,"One three-way diverter valve listed and labeled to NSF 50 or other approved device shall be installed on collection piping upstream of any graywater treatment equipment, as applicable, to divert untreated on-site reuse sources to the sanitary sewer to allow servicing and inspection of the system. Bypass valves shall be installed downstream of fixture traps and vent connections. Bypass valves shall be marked to indicate the direction of flow, connection graywater treatment works, storage tank and graywater subsurface irrigation systems. Bypass valves shall be installed in accessible locations. Two shutoff valves shall not be installed to serve as a bypass valve. In addition to the bypass valve a series of drainage fittings shall be installed in the collection piping upstream of the bypass valve in a configuration that will allow the graywater from the plumbing fixtures to automatically flow directly into the sanitary sewer system in the event the filter or other parts of the collection system become clogged to the point of not allowing the effluent free flow through the system. The overflow line connected to the sanitary sewer shall be equipped with a backwater valve."
1302.8.2,Section 1302 On-Site Nonpotable Water Reuse Systems,Backwater Valve,,,,,,One or more backwater valves shall be installed on each overflow and tank drain pipe. Backwater valves shall be in accordance with Section 714.
1302.9,Section 1302 On-Site Nonpotable Water Reuse Systems,Pumping and Control System,,,,,,"Mechanical equipment including pumps, valves and filters shall be easily accessible and removable in order to perform repair, maintenance and cleaning. The minimum flow rate and flow pressure delivered by the pumping system shall be appropriate for the application and in accordance with Section 604."
1302.10,Section 1302 On-Site Nonpotable Water Reuse Systems,Water Pressure-Reducing Valve or Regulator,,,,,,"Where the water pressure supplied by the pumping system exceeds 80 psi (552 kPa) static, a pressure-reducing valve shall be installed to reduce the pressure in the nonpotable water distribution system piping to 80 psi (552 kPa) static or less. Pressure-reducing valves shall be specified and installed in accordance with Section 604.8."
1302.11,Section 1302 On-Site Nonpotable Water Reuse Systems,Distribution Piping,,,,,,Distribution piping utilized in on-site nonpotable water reuse systems shall comply with Sections 1302.11.1 through 1302.11.3.Exception: Irrigation piping located outside of the building and downstream of a backflow preventer.
1302.11.1,Section 1302 On-Site Nonpotable Water Reuse Systems,"Materials, Joints and Connections",,,,,,Distribution piping shall conform to the standards and requirements specified in Section 605.
1302.11.2,Section 1302 On-Site Nonpotable Water Reuse Systems,Design,,,,,,On-site nonpotable water reuse distribution piping systems shall be designed and sized in accordance with Section 604 for the intended application.
1302.11.3,Section 1302 On-Site Nonpotable Water Reuse Systems,Labeling and Marking,,,,,,On-site nonpotable water distribution piping labeling and marking shall comply with Section 608.9.
1302.12,Section 1302 On-Site Nonpotable Water Reuse Systems,Tests and Inspections,,,,,,Tests and inspections shall be performed in accordance with Sections 1302.12.1 through 1302.12.6.
1302.12.1,Section 1302 On-Site Nonpotable Water Reuse Systems,Collection Pipe and Vent Test,,,,,,"Drain, waste and vent piping used for on-site water reuse systems shall be tested in accordance with Section 312."
1302.12.2,Section 1302 On-Site Nonpotable Water Reuse Systems,Storage Tank Test,,,,,,Storage tanks shall be tested in accordance with Section 1301.9.10.
1302.12.3,Section 1302 On-Site Nonpotable Water Reuse Systems,Water Supply System Test,,,,,,The testing of makeup water supply piping and distribution piping shall be conducted in accordance with Section 312.5.
1302.12.4,Section 1302 On-Site Nonpotable Water Reuse Systems,Inspection and Testing of Backflow Prevention Assemblies,,,,,,The testing of backflow preventers and backwater valves shall be conducted in accordance with Section 312.10.
1302.12.5,Section 1302 On-Site Nonpotable Water Reuse Systems,Inspection of Vermin and Insect Protection,,,,,,Inlets and vents to the system shall be inspected to verify that each is protected to prevent the entrance of insects and vermin into the storage tank and piping systems in accordance with Section 1301.7.
1302.12.6,Section 1302 On-Site Nonpotable Water Reuse Systems,Water Quality Test,,,,,,The quality of the water for the intended application shall be verified at the point of use in accordance with the requirements of the jurisdiction.
1302.13,Section 1302 On-Site Nonpotable Water Reuse Systems,Operation and Maintenance Manuals,,,,,,Operation and maintenance materials shall be supplied with nonpotable on-site water reuse systems in accordance with Sections 1302.13.1 through 1302.13.4.
1302.13.1,Section 1302 On-Site Nonpotable Water Reuse Systems,Manual,,,,,,A detailed operations and maintenance manual shall be supplied in hardcopy form with all systems.
1302.13.2,Section 1302 On-Site Nonpotable Water Reuse Systems,Schematics,,,,,,"The manual shall include a detailed system schematic, and the locations and a list of all system components, including manufacturer and model number."
1302.13.3,Section 1302 On-Site Nonpotable Water Reuse Systems,Maintenance Procedures,,,,,,"The manual shall provide a schedule and procedures for all system components requiring periodic maintenance. Consumable parts, including filters, shall be noted along with part numbers."
1302.13.4,Section 1302 On-Site Nonpotable Water Reuse Systems,Operations Procedures,,,,,,The manual shall include system startup and shutdown procedures. The manual shall include detailed operating procedures for the system.
1304.1,Section 1304 Reclaimed Water Systems,General,,,,,,"The provisions of this section shall govern the construction, installation, alteration and repair of systems supplying nonpotable reclaimed water."
1304.2,Section 1304 Reclaimed Water Systems,Water Pressure-Reducing Valve or Regulator,,,,,,"Where the reclaimed water pressure supplied to the building exceeds 80 psi (552 kPa) static, a pressure-reducing valve shall be installed to reduce the pressure in the reclaimed water distribution system piping to 80 psi (552 kPa) static or less. Pressure-reducing valves shall be specified and installed in accordance with Section 604.8."
1304.3,Section 1304 Reclaimed Water Systems,Reclaimed Water Systems,,,,,,The design of the reclaimed water systems shall conform to accepted engineering practice.
1304.3.1,Section 1304 Reclaimed Water Systems,Distribution Piping,,,,,,Distribution piping shall comply with Sections 1304.3.1.1 through 1304.3.1.3. Exception: Irrigation piping located outside of the building and downstream of a backflow preventer.
1304.3.1.1,Section 1304 Reclaimed Water Systems,"Materials, Joints and Connections",,,,,,Distribution piping conveying reclaimed water shall conform to standards and requirements specified in Section 605 for nonpotable water.
1304.3.1.2,Section 1304 Reclaimed Water Systems,Design,,,,,,Distribution piping systems shall be designed and sized in accordance with Section 604 for the intended application.
1304.3.1.3,Section 1304 Reclaimed Water Systems,Labeling and Marking,,,,,,Nonpotable distribution piping labeling and marking shall comply with Section 608.9.
1304.4,Section 1304 Reclaimed Water Systems,Tests and Inspections,,,,,,Tests and inspections shall be performed in accordance with Sections 1304.4.1 and 1304.4.2.
1304.4.1,Section 1304 Reclaimed Water Systems,Water Supply System Test,,,,,,The testing of makeup water supply piping and reclaimed water distribution piping shall be conducted in accordance with Section 312.5.
1304.4.2,Section 1304 Reclaimed Water Systems,Inspection and Testing of Backflow Prevention Assemblies,,,,,,The testing of backflow preventers shall be conducted in accordance with Section 312.10.
