id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1402.8.6.2,Section 1402 Design and Installation,Drain and Fill Valve Caps,,,,,,Drain caps shall be installed on drain and fill valves.
1402.8.7,Section 1402 Design and Installation,Expansion Tanks,,,,,,"Liquid single-phase solar energy systems shall be equipped with expansion tanks sized in accordance with Section 1009, except that additional expansion tank acceptance volume equal to the total volume of liquid contained in the installed solar collectors and piping above the collectors shall be included."
1403.1,Section 1403 Heat Transfer Fluids,Flash Point,,,,,,The flash point of the heat transfer fluid utilized in a solar system shall be not less than 50°F (28°C) above the design maximum nonoperating (no-flow) temperature of the fluid attained in the collector.
1403.2,Section 1403 Heat Transfer Fluids,Heat Transfer Fluids,,,,,,Heat transfer gases and liquids shall be rated to withstand the system's maximum design temperature under operating conditions without degradation. Heat transfer fluids shall be in accordance with ICC 900/SRCC 300.
1403.3,Section 1403 Heat Transfer Fluids,Food-Grade Additives,,,,,,"Any food-grade fluid used as a heat transfer fluid containing additives shall be third-party listed by an approved agency to the appropriate section of the Code of Federal Regulations, Title 21, Food and Drugs, Chapter 1, Food and Drug Administration, Parts 174—186."
1403.4,Section 1403 Heat Transfer Fluids,Toxicity,,,,,,The use of toxic fluids shall comply with Title 15 of the Federal Hazardous Substances Act and Chapter 60 of the International Fire Code.
1403.5,Section 1403 Heat Transfer Fluids,Flammable Gases and Liquids,,,,,,A flammable liquid or gas shall not be utilized as a heat transfer fluid. The flash point of liquids used in occupancies classified in Group H or F shall not be lower unless approved.
1404.1,Section 1404 Labeling,Collectors,,,,,,Factory-built solar thermal collectors shall bear a label showing the manufacturer's name and serial number or certification number.
1404.2,Section 1404 Labeling,Water Storage Tanks,,,,,,"Pressurized water storage tanks shall bear a label showing the manufacturer's name and address, model number, serial number, storage unit maximum and minimum allowable operating temperatures, and storage unit maximum and minimum allowable operating pressures. The label shall clarify that these specifications apply only to the water storage tanks."
1404.3,Section 1404 Labeling,Fluid Safety Labeling,,,,,,"Drain and fill valves shall be labeled with a description and warning that identifies the fluid in that loop as ""Potable Water,"" ""Food-Grade Fluid,"" ""Nonfood-Grade Fluid"" or ""Toxic."" Labeling shall also be provided that reads as follows: ""Fluid could be discharged at high temperature or pressure or both. Unauthorized alterations to this system could result in a health hazard or a hazardous condition."""
1404.4,Section 1404 Labeling,Heat Exchangers,,,,,,"Heat exchangers shall be labeled to indicate the heat exchanger type with one of the following: ""Single-wall without leak protection.""""Double-wall without leak protection.""""Double-wall with leak protection."""
