id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
502.5,Section 502 Required Systems,Ventilation of Battery Systems in Cabinets,,,,,,Stationary storage battery systems installed in cabinets shall be provided with ventilation in accordance with Section 502.4.
502.6,Section 502 Required Systems,Dry Cleaning Plants,,,,,,"Ventilation in dry cleaning plants shall be adequate to protect employees and the public in accordance with this section and DOL 29 CFR Part 1910.1000, where applicable."
502.6.1,Section 502 Required Systems,Type II Systems,,,,,,Type II dry cleaning systems shall be provided with a mechanical ventilation system that is designed to exhaust 1 cubic foot of air per minute for each square foot of floor area (1 cfm/ft2) [0.00508 m3/ (s • m2)] in dry cleaning rooms and in drying rooms. The ventilation system shall operate automatically when the dry cleaning equipment is in operation and shall have manual controls at an approved location.
502.6.2,Section 502 Required Systems,Type IV and V Systems,,,,,,"Type IV and V dry cleaning systems shall be provided with an automatically activated exhaust ventilation system to maintain an air velocity of not less than 100 feet per minute (0.51 m/s) through the loading door when the door is opened. Exception: Dry cleaning units are not required to be provided with exhaust ventilation where an exhaust hood is installed immediately outside of and above the loading door and operates at an airflow rate as follows:(Equation 5-1)where:Q = Flow rate exhausted through the hood, cubic feet per minute.ALD = Area of the loading door, square feet."
502.6.3,Section 502 Required Systems,Spotting and Pretreating,,,,,,"Scrubbing tubs, scouring, brushing or spotting operations shall be located such that solvent vapors are captured and exhausted by the ventilating system."
502.7,Section 502 Required Systems,Application of Flammable Finishes,,,,,,Mechanical exhaust as required by this section shall be provided for operations involving the application of flammable finishes.
502.7.1,Section 502 Required Systems,During Construction,,,,,,"Ventilation shall be provided for operations involving the application of materials containing flammable solvents in the course of construction, alteration or demolition of a structure."
502.7.2,Section 502 Required Systems,Limited Spraying Spaces,,,,,,Positive mechanical ventilation that provides not less than six complete air changes per hour shall be installed in limited spraying spaces. Such system shall meet the requirements of the International Fire Code for handling flammable vapors. Explosion venting is not required.
502.7.3,Section 502 Required Systems,Flammable Vapor Areas,,,,,,Mechanical ventilation of flammable vapor areas shall be provided in accordance with Sections 502.7.3.1 through 502.7.3.6.
502.7.3.1,Section 502 Required Systems,Operation,,,,,,Mechanical ventilation shall be kept in operation at all times while spraying operations are being conducted and for a sufficient time thereafter to allow vapors from drying coated articles and finishing material residue to be exhausted. Spraying equipment shall be interlocked with the ventilation of the flammable vapor area such that spraying operations cannot be conducted unless the ventilation system is in operation.
502.7.3.2,Section 502 Required Systems,Recirculation,,,,,,"Air exhausted from spraying operations shall not be recirculated.Exceptions:Air exhausted from spraying operations shall be permitted to be recirculated as makeup air for unmanned spray operations provided that:1.1. The solid particulate has been removed.1.2. The vapor concentration is less than 25 percent of the lower flammable limit (LFL).1.3. Approved equipment is used to monitor the vapor concentration.1.4. An alarm is sounded and spray operations are automatically shut down if the vapor concentration exceeds 25 percent of the LFL.1.5. In the event of shutdown of the vapor concentration monitor, 100 percent of the air volume specified in Section 510 is automatically exhausted.Air exhausted from spraying operations is allowed to be recirculated as makeup air to manned spraying operations where all of the conditions provided in Exception 1 are included in the installation and documents have been prepared to show that the installation does not pose a life safety hazard to personnel inside the spray booth, spraying space or spray room."
502.7.3.3,Section 502 Required Systems,Air Velocity,,,,,,"The ventilation system shall be designed, installed and maintained so that the flammable contaminants are diluted in noncontaminated air to maintain concentrations in the exhaust airflow below 25 percent of the contaminant's lower flammable limit (LFL). In addition, the spray booth shall be provided with mechanical ventilation so that the average air velocity through openings is in accordance with Sections 502.7.3.3.1 and 502.7.3.3.2."
502.7.3.3.1,Section 502 Required Systems,Open Face or Open Front Spray Booth,,,,,,"For spray application operations conducted in an open face or open front spray booth, the ventilation system shall be designed, installed and maintained so that the average air velocity into the spray booth through all openings is not less than 100 feet per minute (0.51 m/s). Exception: For fixed or automated electrostatic spray application equipment, the average air velocity into the spray booth through all openings shall be not less than 50 feet per minute (0.25 m/s)."
502.7.3.3.2,Section 502 Required Systems,Enclosed Spray Booth or Spray Room With Openings for Product Conveyance,,,,,,"For spray application operations conducted in an enclosed spray booth or spray room with openings for product conveyance, the ventilation system shall be designed, installed and maintained so that the average air velocity into the spray booth through openings is not less than 100 feet per minute (0.51 m/s). Exceptions: For fixed or automated electrostatic spray application equipment, the average air velocity into the spray booth through all openings shall be not less than 50 feet per minute (0.25 m/s).Where methods are used to reduce cross drafts that can draw vapors and overspray through openings from the spray booth or spray room, the average air velocity into the spray booth or spray room shall be that necessary to capture and confine vapors and overspray to the spray booth or spray room."
502.7.3.4,Section 502 Required Systems,Ventilation Obstruction,,,,,,Articles being sprayed shall be positioned in a manner that does not obstruct collection of overspray.
502.7.3.5,Section 502 Required Systems,Independent Ducts,,,,,,"Each spray booth and spray room shall have an independent exhaust duct system discharging to the outdoors.Exceptions:Multiple spray booths having a combined frontal area of 18 square feet (1.67 m2) or less are allowed to have a common exhaust where identical spray-finishing material is used in each booth. If more than one fan serves one booth, such fans shall be interconnected so that all fans operate simultaneously.Where treatment of exhaust is necessary for air pollution control or energy conservation, ducts shall be allowed to be manifolded if all of the following conditions are met:2.1. The sprayed materials used are compatible and will not react or cause ignition of the residue in the ducts.2.2. Nitrocellulose-based finishing material shall not be used.2.3. A filtering system shall be provided to reduce the amount of overspray carried into the duct manifold.2.4. Automatic sprinkler protection shall be provided at the junction of each booth exhaust with the manifold, in addition to the protection required by this chapter."
502.7.3.6,Section 502 Required Systems,Fan Motors and Belts,,,,,,"Electric motors driving exhaust fans shall not be placed inside booths or ducts. Fan rotating elements shall be nonferrous or nonsparking or the casing shall consist of, or be lined with, such material. Belts shall not enter the duct or booth unless the belt and pulley within the duct are tightly enclosed."
502.7.4,Section 502 Required Systems,Dipping Operations,,,,,,Flammable vapor areas of dip tank operations shall be provided with mechanical ventilation adequate to prevent the dangerous accumulation of vapors. Required ventilation systems shall be so arranged that the failure of any ventilating fan will automatically stop the dipping conveyor system.
502.7.5,Section 502 Required Systems,Electrostatic Apparatus,,,,,,The flammable vapor area in spray-finishing operations involving electrostatic apparatus and devices shall be ventilated in accordance with Section 502.7.3.
502.7.6,Section 502 Required Systems,Powder Coating,,,,,,"Exhaust ventilation for powder-coating operations shall be sufficient to maintain the atmosphere below one-half of the minimum explosive concentration for the material being applied. Nondeposited, air-suspended powders shall be removed through exhaust ducts to the powder recovery system."
502.7.7,Section 502 Required Systems,Floor Resurfacing Operations,,,,,,"To prevent the accumulation of flammable vapors during floor resurfacing operations, mechanical ventilation at a minimum rate of 1 cfm/ft2[0.00508 m3/(s • m2)] of area being finished shall be provided. Such exhaust shall be by approved temporary or portable means. Vapors shall be exhausted to the outdoors."
502.8,Section 502 Required Systems,Hazardous Materials—General Requirements,,,,,,Exhaust ventilation systems for structures containing hazardous materials shall be provided as required in Sections 502.8.1 through 502.8.5.
502.8.1,Section 502 Required Systems,Storage in Excess of the Maximum Allowable Quantities,,,,,,Indoor storage areas and storage buildings for hazardous materials in amounts exceeding the maximum allowable quantity per control area shall be provided with mechanical exhaust ventilation or natural ventilation where natural ventilation can be shown to be acceptable for the materials as stored. Exceptions: Storage areas for flammable solids complying with Section 5904 of the International Fire Code.Storage areas and storage buildings for fireworks and explosives complying with Chapter 56 of the International Fire Code.
502.8.1.1,Section 502 Required Systems,System Requirements,,,,,,"Exhaust ventilation systems shall comply with all of the following:The installation shall be in accordance with this code.Mechanical ventilation shall be provided at a rate of not less than 1 cfm per square foot [0.00508 m3/(s • m2)] of floor area over the storage area.The systems shall operate continuously unless alternate designs are approved.A manual shutoff control shall be provided outside of the room in a position adjacent to the access door to the room or in another approved location. The switch shall be a break-glass or other approved type and shall be labeled: VENTILATION SYSTEM EMERGENCY SHUTOFF.The exhaust ventilation shall be designed to consider the density of the potential fumes or vapors released. For fumes or vapors that are heavier than air, exhaust shall be taken from a point within 12 inches (305 mm) of the floor. For fumes or vapors that are lighter than air, exhaust shall be taken from a point within 12 inches (305 mm) of the highest point of the room.The location of both the exhaust and inlet air openings shall be designed to provide air movement across all portions of the floor or room to prevent the accumulation of vapors.The exhaust air shall not be recirculated to occupied areas if the materials stored are capable of emitting hazardous vapors and contaminants have not been removed. Air contaminated with explosive or flammable vapors, fumes or dusts; flammable, highly toxic or toxic gases; or radioactive materials shall not be recirculated."
502.8.2,Section 502 Required Systems,"Gas Rooms, Exhausted Enclosures and Gas Cabinets",,,,,,"The ventilation system for gas rooms, exhausted enclosures and gas cabinets for any quantity of hazardous material shall be designed to operate at a negative pressure in relation to the surrounding area. Highly toxic and toxic gases shall comply with Sections 502.9.7.1, 502.9.7.2 and 502.9.8.4."
502.8.3,Section 502 Required Systems,Indoor Dispensing and Use,,,,,,Indoor dispensing and use areas for hazardous materials in amounts exceeding the maximum allowable quantity per control area shall be provided with exhaust ventilation in accordance with Section 502.8.1.Exception: Ventilation is not required for dispensing and use of flammable solids other than finely divided particles.
502.8.4,Section 502 Required Systems,Indoor Dispensing and Use—Point Sources,,,,,,"Where gases, liquids or solids in amounts exceeding the maximum allowable quantity per control area and having a hazard ranking of 3 or 4 in accordance with NFPA 704 are dispensed or used, mechanical exhaust ventilation shall be provided to capture gases, fumes, mists or vapors at the point of generation.Exception: Where it can be demonstrated that the gases, liquids or solids do not create harmful gases, fumes, mists or vapors."
502.8.5,Section 502 Required Systems,Closed Systems,,,,,,"Where closed systems for the use of hazardous materials in amounts exceeding the maximum allowable quantity per control area are designed to be opened as part of normal operations, ventilation shall be provided in accordance with Section 502.8.4."
502.9,Section 502 Required Systems,Hazardous Materials—Requirements for Specific Materials,,,,,,Exhaust ventilation systems for specific hazardous materials shall be provided as required in Section 502.8 and Sections 502.9.1 through 502.9.11.
502.9.1,Section 502 Required Systems,Compressed Gases—Medical Gas Systems,,,,,,"Rooms for the storage of compressed medical gases in amounts exceeding the permit amounts for compressed gases in the International Fire Code, and that do not have an exterior wall, shall be exhausted through a duct to the exterior of the building. Both separate airstreams shall be enclosed in a 1-hour-rated shaft enclosure from the room to the exterior. Approved mechanical ventilation shall be provided at a minimum rate of 1 cfm/ft2[0.00508 m3/(s • m2)] of the area of the room. Gas cabinets for the storage of compressed medical gases in amounts exceeding the permit amounts for compressed gases in the International Fire Code shall be connected to an exhaust system. The average velocity of ventilation at the face of access ports or windows shall be not less than 200 feet per minute (1.02 m/s) with a minimum velocity of 150 feet per minute (0.76 m/s) at any point at the access port or window."
502.9.2,Section 502 Required Systems,Corrosives,,,,,,"Where corrosive materials in amounts exceeding the maximum allowable quantity per control area are dispensed or used, mechanical exhaust ventilation in accordance with Section 502.8.4 shall be provided."
502.9.3,Section 502 Required Systems,Cryogenics,,,,,,Storage areas for stationary or portable containers of cryogenic fluids in any quantity shall be ventilated in accordance with Section 502.8. Indoor areas where cryogenic fluids in any quantity are dispensed shall be ventilated in accordance with the requirements of Section 502.8.4 in a manner that captures any vapor at the point of generation.Exception: Ventilation for indoor dispensing areas is not required where it can be demonstrated that the cryogenic fluids do not create harmful vapors.
502.9.4,Section 502 Required Systems,Explosives,,,,,,"Squirrel cage blowers shall not be used for exhausting hazardous fumes, vapors or gases in operating buildings and rooms for the manufacture, assembly or testing of explosives. Only nonferrous fan blades shall be used for fans located within the ductwork and through which hazardous materials are exhausted. Motors shall be located outside the duct."
502.9.5,Section 502 Required Systems,Flammable and Combustible Liquids,,,,,,"Exhaust ventilation systems shall be provided as required by Sections 502.9.5.1 through 502.9.5.5 for the storage, use, dispensing, mixing and handling of flammable and combustible liquids. Unless otherwise specified, this section shall apply to any quantity of flammable and combustible liquids. Exceptions: This section shall not apply to flammable and combustible liquids that are exempt from the International Fire Code.The storage of beer, distilled spirits and wine in barrels and casks conforming to the requirements of the International Fire Code."
502.9.5.1,Section 502 Required Systems,Vaults,,,,,,"Vaults that contain tanks of Class I liquids shall be provided with continuous ventilation at a rate of not less than 1 cfm/ft2of floor area [0.00508 m3/(s • m2)], but not less than 150 cfm (4.25 m3/min). Failure of the exhaust airflow shall automatically shut down the dispensing system. The exhaust system shall be designed to provide air movement across all parts of the vault floor. Supply and exhaust ducts shall extend to a point not greater than 12 inches (305 mm) and not less than 3 inches (76 mm) above the floor. The exhaust system shall be installed in accordance with the provisions of NFPA 91. Means shall be provided to automatically detect any flammable vapors and to automatically shut down the dispensing system upon detection of such flammable vapors in the exhaust duct at a concentration of 25 percent of the LFL."
502.9.5.2,Section 502 Required Systems,Storage Rooms and Warehouses,,,,,,Liquid storage rooms and liquid storage warehouses for quantities of liquids exceeding those specified in the International Fire Code shall be ventilated in accordance with Section 502.8.1.
502.9.5.3,Section 502 Required Systems,Cleaning Machines,,,,,,Areas containing machines used for parts cleaning in accordance with the International Fire Code shall be adequately ventilated to prevent accumulation of vapors.
502.9.5.4,Section 502 Required Systems,"Use, Dispensing and Mixing",,,,,,"Continuous mechanical ventilation shall be provided for the use, dispensing and mixing of flammable and combustible liquids in open or closed systems in amounts exceeding the maximum allowable quantity per control area and for bulk transfer and process transfer operations. The ventilation rate shall be not less than 1 cfm/ft2[0.00508 m3/(s • m2)] of floor area over the design area. Provisions shall be made for the introduction of makeup air in a manner that will include all floor areas or pits where vapors can collect. Local or spot ventilation shall be provided where needed to prevent the accumulation of hazardous vapors.Exception: Where natural ventilation can be shown to be effective for the materials used, dispensed or mixed."
502.9.5.5,Section 502 Required Systems,Bulk Plants or Terminals,,,,,,"Ventilation shall be provided for portions of properties where flammable and combustible liquids are received by tank vessels, pipelines, tank cars or tank vehicles and are stored or blended in bulk for the purpose of distributing such liquids by tank vessels, pipelines, tank cars, tank vehicles or containers as required by Sections 502.9.5.5.1 through 502.9.5.5.3."
502.9.5.5.1,Section 502 Required Systems,General,,,,,,"Ventilation shall be provided for rooms, buildings and enclosures in which Class I liquids are pumped, used or transferred. Design of ventilation systems shall consider the relatively high specific gravity of the vapors. Where natural ventilation is used, adequate openings in outside walls at floor level, unobstructed except by louvers or coarse screens, shall be provided. Where natural ventilation is inadequate, mechanical ventilation shall be provided."
502.9.5.5.2,Section 502 Required Systems,Basements and Pits,,,,,,"Class I liquids shall not be stored or used within a building having a basement or pit into which flammable vapors can travel, unless such area is provided with ventilation designed to prevent the accumulation of flammable vapors therein."
502.9.5.5.3,Section 502 Required Systems,Dispensing of Class I Liquids,,,,,,"Containers of Class I liquids shall not be drawn from or filled within buildings unless a provision is made to prevent the accumulation of flammable vapors in hazardous concentrations. Where mechanical ventilation is required, it shall be kept in operation while flammable vapors could be present."
502.9.6,Section 502 Required Systems,Highly Toxic and Toxic Liquids,,,,,,Ventilation exhaust shall be provided for highly toxic and toxic liquids as required by Sections 502.9.6.1 and 502.9.6.2.
502.9.6.1,Section 502 Required Systems,Treatment System,,,,,,This provision shall apply to indoor and outdoor storage and use of highly toxic and toxic liquids in amounts exceeding the maximum allowable quantities per control area. Exhaust scrubbers or other systems for processing vapors of highly toxic liquids shall be provided where a spill or accidental release of such liquids can be expected to release highly toxic vapors at normal temperature and pressure.
502.9.6.2,Section 502 Required Systems,Open and Closed Systems,,,,,,"Mechanical exhaust ventilation shall be provided for highly toxic and toxic liquids used in open systems in accordance with Section 502.8.4. Mechanical exhaust ventilation shall be provided for highly toxic and toxic liquids used in closed systems in accordance with Section 502.8.5.Exception: Liquids or solids that do not generate highly toxic or toxic fumes, mists or vapors."
502.9.7,Section 502 Required Systems,Highly Toxic and Toxic Compressed Gases—Any Quantity,,,,,,Ventilation exhaust shall be provided for highly toxic and toxic compressed gases in any quantity as required by Sections 502.9.7.1 and 502.9.7.2.
502.9.7.1,Section 502 Required Systems,Gas Cabinets,,,,,,Gas cabinets containing highly toxic or toxic compressed gases in any quantity shall comply with Section 502.8.2 and the following requirements:The average ventilation velocity at the face of gas cabinet access ports or windows shall be not less than 200 feet per minute (1.02 m/s) with a minimum velocity of 150 feet per minute (0.76 m/s) at any point at the access port or window.Gas cabinets shall be connected to an exhaust system.Gas cabinets shall not be used as the sole means of exhaust for any room or area.
502.9.7.2,Section 502 Required Systems,Exhausted Enclosures,,,,,,Exhausted enclosures containing highly toxic or toxic compressed gases in any quantity shall comply with Section 502.8.2 and the following requirements:The average ventilation velocity at the face of the enclosure shall be not less than 200 feet per minute (1.02 m/s) with a minimum velocity of 150 feet per minute (0.76 m/s).Exhausted enclosures shall be connected to an exhaust system.Exhausted enclosures shall not be used as the sole means of exhaust for any room or area.
502.9.8,Section 502 Required Systems,Highly Toxic and Toxic Compressed Gases—Quantities Exceeding the Maximum Allowable Quantity Per Control Area,,,,,,Ventilation exhaust shall be provided for highly toxic and toxic compressed gases in amounts exceeding the maximum allowable quantities per control area as required by Sections 502.9.8.1 through 502.9.8.6.
502.9.8.1,Section 502 Required Systems,Ventilated Areas,,,,,,The room or area in which indoor gas cabinets or exhausted enclosures are located shall be provided with exhaust ventilation. Gas cabinets or exhausted enclosures shall not be used as the sole means of exhaust for any room or area.
502.9.8.2,Section 502 Required Systems,Local Exhaust for Portable Tanks,,,,,,A means of local exhaust shall be provided to capture leakage from indoor and outdoor portable tanks. The local exhaust shall consist of portable ducts or collection systems designed to be applied to the site of a leak in a valve or fitting on the tank. The local exhaust system shall be located in a gas room. Exhaust shall be directed to a treatment system where required by the International Fire Code.
502.9.8.3,Section 502 Required Systems,Piping and Controls—Stationary Tanks,,,,,,Filling or dispensing connections on indoor stationary tanks shall be provided with a means of local exhaust. Such exhaust shall be designed to capture fumes and vapors. The exhaust shall be directed to a treatment system where required by the International Fire Code.
502.9.8.4,Section 502 Required Systems,Gas Rooms,,,,,,The ventilation system for gas rooms shall be designed to operate at a negative pressure in relation to the surrounding area. The exhaust ventilation from gas rooms shall be directed to an exhaust system.
502.9.8.5,Section 502 Required Systems,Treatment System,,,,,,"The exhaust ventilation from gas cabinets, exhausted enclosures and gas rooms, and local exhaust systems required in Sections 502.9.8.2 and 502.9.8.3 shall be directed to a treatment system where required by the International Fire Code."
502.9.8.6,Section 502 Required Systems,Process Equipment,,,,,,Effluent from indoor and outdoor process equipment containing highly toxic or toxic compressed gases which could be discharged to the atmosphere shall be processed through an exhaust scrubber or other processing system. Such systems shall be in accordance with the International Fire Code.
502.9.9,Section 502 Required Systems,Ozone Gas Generators,,,,,,"Ozone cabinets and ozone gas-generator rooms for systems having a maximum ozone-generating capacity of 1/2 pound (0.23 kg) or more over a 24-hour period shall be mechanically ventilated at a rate of not less than six air changes per hour. For cabinets, the average velocity of ventilation at makeup air openings with cabinet doors closed shall be not less than 200 feet per minute (1.02 m/s)."
502.9.10,Section 502 Required Systems,LP-Gas Distribution Facilities,,,,,,LP-gas distribution facilities shall be ventilated in accordance with NFPA 58.
502.9.10.1,Section 502 Required Systems,Portable Container Use,,,,,,Above-grade underfloor spaces or basements in which portable LP-gas containers are used or are stored awaiting use or resale shall be provided with an approved means of ventilation.Exception: Department of Transportation (DOT) specification cylinders with a maximum water capacity of 2.7 pounds (1.2 kg) for use in completely self-contained hand torches and similar applications. The quantity of LP-gas shall not exceed 20 pounds (9 kg).
502.9.11,Section 502 Required Systems,Silane Gas,,,,,,Exhausted enclosures and gas cabinets for the indoor storage of silane gas in amounts exceeding the maximum allowable quantities per control area shall comply with Chapter 64 of the International Fire Code.
502.10,Section 502 Required Systems,Hazardous Production Materials (HPM),,,,,,"Exhaust ventilation systems and materials for ducts utilized for the exhaust of HPM shall comply with this section, other applicable provisions of this code, the International Building Code and the International Fire Code."
502.10.1,Section 502 Required Systems,Where Required,,,,,,"Exhaust ventilation systems shall be provided in the following locations in accordance with the requirements of this section and the International Building Code. Fabrication areas: Exhaust ventilation for fabrication areas shall comply with the International Building Code. Additional manual control switches shall be provided where required by the code official.Workstations: A ventilation system shall be provided to capture and exhaust gases, fumes and vapors at workstations.Liquid storage rooms: Exhaust ventilation for liquid storage rooms shall comply with Section 502.8.1.1 and the International Building Code.HPM rooms: Exhaust ventilation for HPM rooms shall comply with Section 502.8.1.1 and the International Building Code.Gas cabinets: Exhaust ventilation for gas cabinets shall comply with Section 502.8.2. The gas cabinet ventilation system is allowed to connect to a workstation ventilation system. Exhaust ventilation for gas cabinets containing highly toxic or toxic gases shall also comply with Sections 502.9.7 and 502.9.8.Exhausted enclosures: Exhaust ventilation for exhausted enclosures shall comply with Section 502.8.2. Exhaust ventilation for exhausted enclosures containing highly toxic or toxic gases shall also comply with Sections 502.9.7 and 502.9.8.Gas rooms: Exhaust ventilation for gas rooms shall comply with Section 502.8.2. Exhaust ventilation for gas rooms containing highly toxic or toxic gases shall also comply with Sections 502.9.7 and 502.9.8.Cabinets containing pyrophoric liquids or Class 3 water-reactive liquids: Exhaust ventilation for cabinets in fabrication areas containing pyrophoric liquids shall be as required in Section 2705.2.3.4 of the International Fire Code."
502.10.2,Section 502 Required Systems,Penetrations,,,,,,Exhaust ducts penetrating fire barriers constructed in accordance with Section 707 of the International Building Code or horizontal assemblies constructed in accordance with Section 711 of the International Building Code shall be contained in a shaft of equivalent fire-resistance-rated construction. Exhaust ducts shall not penetrate fire walls. Fire dampers shall not be installed in exhaust ducts.
502.10.3,Section 502 Required Systems,Treatment Systems,,,,,,Treatment systems for highly toxic and toxic gases shall comply with the International Fire Code.
502.11,Section 502 Required Systems,Motion Picture Projectors,,,,,,Motion picture projectors shall be exhausted in accordance with Section 502.11.1 or 502.11.2.
502.11.1,Section 502 Required Systems,Projectors With an Exhaust Discharge,,,,,,Projectors equipped with an exhaust discharge shall be directly connected to a mechanical exhaust system. The exhaust system shall operate at an exhaust rate as indicated by the manufacturer's installation instructions.
